7.00E+07,5.32E-02,-3.50E-01,9.75E+00,0.00E+00
7.00E+07,1.37E-01,-3.24E-01,9.75E+00,0.00E+00
7.00E+07,1.08E-01,-3.03E-01,9.75E+00,0.00E+00
7.00E+07,1.25E-01,-3.33E-01,9.75E+00,0.00E+00
7.00E+07,1.34E-01,-3.48E-01,9.76E+00,0.00E+00
7.00E+07,9.59E-02,-2.42E-01,9.75E+00,0.00E+00
7.00E+07,1.30E-01,-3.52E-01,9.76E+00,0.00E+00
7.00E+07,5.82E-02,-2.24E-01,9.75E+00,0.00E+00
7.00E+07,1.06E-01,-2.89E-01,9.74E+00,0.00E+00
7.00E+07,1.54E-01,-3.13E-01,9.76E+00,0.00E+00
7.00E+07,1.13E-01,-3.09E-01,9.76E+00,0.00E+00
7.00E+07,1.43E-01,-3.07E-01,9.75E+00,0.00E+00
7.00E+07,1.46E-01,-3.20E-01,9.75E+00,0.00E+00
7.00E+07,1.43E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.47E-01,-3.10E-01,9.75E+00,0.00E+00
7.00E+07,1.38E-01,-3.21E-01,9.75E+00,0.00E+00
7.00E+07,1.38E-01,-3.20E-01,9.73E+00,0.00E+00
7.00E+07,1.46E-01,-3.15E-01,9.75E+00,0.00E+00
7.00E+07,1.43E-01,-3.08E-01,9.76E+00,0.00E+00
7.00E+07,1.38E-01,-3.28E-01,9.75E+00,0.00E+00
7.00E+07,1.34E-01,-3.01E-01,9.75E+00,0.00E+00
7.00E+07,1.58E-01,-3.14E-01,9.75E+00,0.00E+00
7.00E+07,1.21E-01,-3.39E-01,9.74E+00,0.00E+00
7.00E+07,1.34E-01,-3.18E-01,9.75E+00,0.00E+00
7.00E+07,1.68E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.17E-01,-3.25E-01,9.75E+00,0.00E+00
7.00E+07,1.57E-01,-3.00E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.21E-01,9.75E+00,0.00E+00
7.00E+07,1.38E-01,-3.20E-01,9.75E+00,0.00E+00
7.00E+07,1.53E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.37E-01,-3.26E-01,9.75E+00,0.00E+00
7.00E+07,1.42E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.24E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.04E-01,9.76E+00,0.00E+00
7.00E+07,1.41E-01,-3.19E-01,9.75E+00,0.00E+00
7.00E+07,1.41E-01,-3.20E-01,9.75E+00,0.00E+00
7.00E+07,1.39E-01,-3.18E-01,9.74E+00,0.00E+00
7.00E+07,1.43E-01,-3.07E-01,9.75E+00,0.00E+00
7.00E+07,1.44E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.36E-01,-3.06E-01,9.75E+00,0.00E+00
7.00E+07,1.41E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.12E-01,9.75E+00,0.00E+00
7.00E+07,1.41E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.43E-01,-3.07E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.13E-01,9.76E+00,0.00E+00
7.00E+07,1.48E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.19E-01,9.76E+00,0.00E+00
7.00E+07,1.37E-01,-3.15E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.23E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.18E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.12E-01,9.75E+00,0.00E+00
7.00E+07,1.39E-01,-3.16E-01,9.75E+00,0.00E+00
7.00E+07,1.44E-01,-3.15E-01,9.75E+00,0.00E+00
7.00E+07,1.46E-01,-3.12E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.22E-01,9.75E+00,0.00E+00
7.00E+07,1.44E-01,-3.01E-01,9.75E+00,0.00E+00
7.00E+07,1.45E-01,-3.37E-01,9.75E+00,0.00E+00
7.00E+07,1.31E-01,-3.26E-01,9.76E+00,0.00E+00
7.00E+07,1.38E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.36E-01,-3.14E-01,9.76E+00,0.00E+00
7.00E+07,1.34E-01,-3.21E-01,9.75E+00,0.00E+00
7.00E+07,1.37E-01,-3.08E-01,9.75E+00,0.00E+00
7.00E+07,1.32E-01,-3.17E-01,9.75E+00,0.00E+00
7.00E+07,1.48E-01,-3.13E-01,9.75E+00,0.00E+00
7.00E+07,1.40E-01,-3.04E-01,9.75E+00,0.00E+00
7.00E+07,1.44E-01,-3.04E-01,9.75E+00,0.00E+00
7.00E+07,1.39E-01,-3.70E-01,9.75E+00,0.00E+00
7.00E+07,1.35E-01,-2.39E-01,9.76E+00,0.00E+00
